SeriesInstanceUID,StudyInstanceUID,Modality,SeriesDescription,BodyPartExamined,SeriesNumber,Collection,Visibility,ImageCount
1.3.6.1.4.1.9590.100.1.2.230998132713635217320686521722926530600,1.3.6.1.4.1.9590.100.1.2.196601557811238764819962940333734235231,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.421506712613822555700638363361805204735,1.3.6.1.4.1.9590.100.1.2.271264501312254270409805111252838880697,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.18754204713692691609440792380154921458,1.3.6.1.4.1.9590.100.1.2.405369008711407346523864052961933447683,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.26328160312807915105944979513644204307,1.3.6.1.4.1.9590.100.1.2.195874650612342885400176603513312119631,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.152037527912525499026842827613918395697,1.3.6.1.4.1.9590.100.1.2.284952388513419972409474579272425175955,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.290229220113810647235081932003928413427,1.3.6.1.4.1.9590.100.1.2.414003023712537688636139616602212742808,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.16726845311752362603060880650932436016,1.3.6.1.4.1.9590.100.1.2.213548777410477761937111825180333806491,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.305524546111378534235330467170895252659,1.3.6.1.4.1.9590.100.1.2.260341815213494186533253902670700498421,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.84122280212649020533362604933513296684,1.3.6.1.4.1.9590.100.1.2.334648726211236598842555029920165482913,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.90291682411836172013412949860473884915,1.3.6.1.4.1.9590.100.1.2.161333902310362508408642057312321296658,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.394648311912566071238280930881976855164,1.3.6.1.4.1.9590.100.1.2.20497310612849495510624608242140397031,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.162306531510445555941757918041020610423,1.3.6.1.4.1.9590.100.1.2.167202999712495428424386310583545213538,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.214159660811754034822231515062693367987,1.3.6.1.4.1.9590.100.1.2.332807034112021819216685641371535178037,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.144960087511073919317005203531105331307,1.3.6.1.4.1.9590.100.1.2.307113677312660993540523583031073766889,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.212485674411876185205044015412301382468,1.3.6.1.4.1.9590.100.1.2.339346539910889655541359200180161837164,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.110502161611149520011463704441518604678,1.3.6.1.4.1.9590.100.1.2.279557258212785690638209855211694609190,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.405746252013293649019987388362163984409,1.3.6.1.4.1.9590.100.1.2.20249145712360261330452793921453977998,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.245377154412826927500193191950851192419,1.3.6.1.4.1.9590.100.1.2.55257585412547151705799377163286731131,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.25285489813247219040077032180322295687,1.3.6.1.4.1.9590.100.1.2.322650299410353640415914233680089273272,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.210300122413242416033689056272809864377,1.3.6.1.4.1.9590.100.1.2.387962824911868826605926803262464712001,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.148086015311392424203944628703986309919,1.3.6.1.4.1.9590.100.1.2.421450080711806752003237564681951756874,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.134119355212401933140024244610241315514,1.3.6.1.4.1.9590.100.1.2.259225295212068272609271896914131341868,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.255781430912151131328345834864129594300,1.3.6.1.4.1.9590.100.1.2.363792856912985384909406967461114857437,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.410803283411662897622552380793164070495,1.3.6.1.4.1.9590.100.1.2.102715344010286498011874561412218330665,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.78684859813284664039916578740172712994,1.3.6.1.4.1.9590.100.1.2.11201977910375103606817939783679009642,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.95034519311634764136571565170699722402,1.3.6.1.4.1.9590.100.1.2.426228009211621001324005569692860657207,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.300349485812433462433011608891833744562,1.3.6.1.4.1.9590.100.1.2.374184552112009978506751299953492894518,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.95515823212551133418348077222191174607,1.3.6.1.4.1.9590.100.1.2.58267285412118246520061754190067811992,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.385048669110065366518659298952946874460,1.3.6.1.4.1.9590.100.1.2.209632843411472243118340281891119423302,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.99384845412796395014256477491120965729,1.3.6.1.4.1.9590.100.1.2.139737817413573460617004896332893320720,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.392713810013832904138964135680759194917,1.3.6.1.4.1.9590.100.1.2.39223799011643015003755642153505429490,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.212873695611515204908544382810356004572,1.3.6.1.4.1.9590.100.1.2.413666106111581918217883524081571846461,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.34059138011334091729776129790894631289,1.3.6.1.4.1.9590.100.1.2.322681776211792240313279868473878910994,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.281939123812771309139552979462112860567,1.3.6.1.4.1.9590.100.1.2.247416668810081541220548125700319655169,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.403249842912482807608031953090899102748,1.3.6.1.4.1.9590.100.1.2.13002228112516983501930356530638197817,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.301773695910378556700140939623830965391,1.3.6.1.4.1.9590.100.1.2.185380682810337528808354106072261609956,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.103494873713070714519724174710474902216,1.3.6.1.4.1.9590.100.1.2.124872769910821257107935991222969831914,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.238526180912273821008603434432150732286,1.3.6.1.4.1.9590.100.1.2.343349093712570778328543523150719504051,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.48063916711108973130943786250237727487,1.3.6.1.4.1.9590.100.1.2.391665526512955147016173129310554929754,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.72031052711411811221749052683014455686,1.3.6.1.4.1.9590.100.1.2.265175506111261496514290188101701456262,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.197106573412873106303371015033275553782,1.3.6.1.4.1.9590.100.1.2.312409585911962315505322456550913942253,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.109231371313746091407897394002747255810,1.3.6.1.4.1.9590.100.1.2.260009497113208793942835314372589154890,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.219786601211502125619330815023883733450,1.3.6.1.4.1.9590.100.1.2.157283276613818649041573943601464027953,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.42355355612386170134319725220840882507,1.3.6.1.4.1.9590.100.1.2.142008745811379081211447932770237378883,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.152777647511283470839144395870634142142,1.3.6.1.4.1.9590.100.1.2.37983695012120008630808344351356539896,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.177085422412716374501318823693120672594,1.3.6.1.4.1.9590.100.1.2.122446871712447863220014373492494013247,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.69745952012889155812092274262822416242,1.3.6.1.4.1.9590.100.1.2.241654700511714626514949661641688333311,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.37268040013764475837844589131241996902,1.3.6.1.4.1.9590.100.1.2.385757371011212963835803373380981618676,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.266759617211127337602460456230753803059,1.3.6.1.4.1.9590.100.1.2.350417879310814288730426354070990574468,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.158167540111402988020629106433871474335,1.3.6.1.4.1.9590.100.1.2.352110018811446066523491163482343005170,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.92377848213012493428410717790585677790,1.3.6.1.4.1.9590.100.1.2.315724761613704366924155967133352082735,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.126154531211010377022690167651705249481,1.3.6.1.4.1.9590.100.1.2.78680568811944089405692586241171553783,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.273984104610426378510460414724019418079,1.3.6.1.4.1.9590.100.1.2.249156089511915872717389262342315246826,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.246326421513862106416389991742169179906,1.3.6.1.4.1.9590.100.1.2.153232575612108273914383189800577902892,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.22043661411987800935615497223367894395,1.3.6.1.4.1.9590.100.1.2.143811821311018114039495116040624566301,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.296558944912772058418981961040600019022,1.3.6.1.4.1.9590.100.1.2.212227071411874305812725756301569606300,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.89425131010256793914097816543123412421,1.3.6.1.4.1.9590.100.1.2.252497164012621654140758004613083634774,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.156622924410420181519254667710041906178,1.3.6.1.4.1.9590.100.1.2.394169176210088699719991663561761551666,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.52906053712866447802133269923371757737,1.3.6.1.4.1.9590.100.1.2.397228651811872505609856252713579309562,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.162585879813814097935228732511788537826,1.3.6.1.4.1.9590.100.1.2.229326360313300035814587281263376276001,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.262900378610637773719221008832166959346,1.3.6.1.4.1.9590.100.1.2.279102387111871302306576155192156193308,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.201240665512195560313953074353682854284,1.3.6.1.4.1.9590.100.1.2.26944636311821858004423794261980450088,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.192402923513748147122451457411070325347,1.3.6.1.4.1.9590.100.1.2.97888446510501988424835593133679924285,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.328253460012380782218954280112815341561,1.3.6.1.4.1.9590.100.1.2.423546314010281722801887264521308648636,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.87762910012219476829285710430300540314,1.3.6.1.4.1.9590.100.1.2.159236001812580419742376600864092523538,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.144954714312199212434707587871456397264,1.3.6.1.4.1.9590.100.1.2.215356389013809527042047049020377428118,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.282187186212471477920122594912799518222,1.3.6.1.4.1.9590.100.1.2.226230642312442243130072756702332749732,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.145556169613338308515969683522133915974,1.3.6.1.4.1.9590.100.1.2.409628328312723524810473670790513694797,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.281978325612538236138684876031344761429,1.3.6.1.4.1.9590.100.1.2.372214552710884727607068271483686109438,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.224382551013539826002081665883063274367,1.3.6.1.4.1.9590.100.1.2.302034738911816817918941200814265898685,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.285231969113177337317414575960696322438,1.3.6.1.4.1.9590.100.1.2.207530788612284471000256777100626920065,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.141716663512871775834001850063582970698,1.3.6.1.4.1.9590.100.1.2.414061101811397681530717682331220697458,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.256888463711975881328920531452105163096,1.3.6.1.4.1.9590.100.1.2.28963218312624055137635229674027722886,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.128936079213945485802619555173666843230,1.3.6.1.4.1.9590.100.1.2.40646661413927941219382954521469467431,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.372857232512741811521561294420281719494,1.3.6.1.4.1.9590.100.1.2.206755343113076437308191064762793086232,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.332940887511986446512688867040573314952,1.3.6.1.4.1.9590.100.1.2.43574300312189101510082720182172239889,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.279009357312590326405692300091346688718,1.3.6.1.4.1.9590.100.1.2.187638753712776957826279351090114894727,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.44354553611120086116092433180902992105,1.3.6.1.4.1.9590.100.1.2.182700802811376860820347588183986319999,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.1876105710318941827196962570611074499,1.3.6.1.4.1.9590.100.1.2.333483032711633263833222434800970185576,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.330740809913644315209371578112284206839,1.3.6.1.4.1.9590.100.1.2.70587631912557468126804358973215794154,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.20496943713590304100562295312726777048,1.3.6.1.4.1.9590.100.1.2.406135563011702900138057906211749718462,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.19751888112560792610074441432332202668,1.3.6.1.4.1.9590.100.1.2.242410782311561910832870276222722704283,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.218039118912098497207787511673044468477,1.3.6.1.4.1.9590.100.1.2.144696587911849184403998527331137093993,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.364024163112729960621378871112074931708,1.3.6.1.4.1.9590.100.1.2.6594735211142338907981751563677375081,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.168629972812154167104500496831339903445,1.3.6.1.4.1.9590.100.1.2.107304069512528869129426080190373122693,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.382971804611642572936685577203118397224,1.3.6.1.4.1.9590.100.1.2.124470580412947180137459367700110354624,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.127511903811960066509950524680619275580,1.3.6.1.4.1.9590.100.1.2.84200785911361514615085057660891392625,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.159917220213401433113606588331484616686,1.3.6.1.4.1.9590.100.1.2.291721631212094425207849553130411048049,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.185548129912379580329255702111684791436,1.3.6.1.4.1.9590.100.1.2.10018523811427251932099934020250462524,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.90049668411003307234280101243836805116,1.3.6.1.4.1.9590.100.1.2.359137289212180387800921578333704319217,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.280825898411750356829843839152975856247,1.3.6.1.4.1.9590.100.1.2.47001568512747869605182575793142114685,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.399742535611893168217294560510610315389,1.3.6.1.4.1.9590.100.1.2.96404273311485845838623929652892337767,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.42735092711319399014278079280467461805,1.3.6.1.4.1.9590.100.1.2.361990775110788596329200552171823075691,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.101838604411514372224355857201121413540,1.3.6.1.4.1.9590.100.1.2.123761474712947251509146292712978304257,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.233911555812115637135380650580631967915,1.3.6.1.4.1.9590.100.1.2.232105693913214960332158649713003044213,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.122981719610620049441742166123385329893,1.3.6.1.4.1.9590.100.1.2.172077251111829320224994400042975972110,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.251872183712067758830824012051583087146,1.3.6.1.4.1.9590.100.1.2.78870186112190193535118045462398551756,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.33118281113515373820462752283931435411,1.3.6.1.4.1.9590.100.1.2.252065467011550931920661293152052778706,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.390865353312359350001826968483393826709,1.3.6.1.4.1.9590.100.1.2.143061376711998049432899165851555037402,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.237409032611023985639369599012586872468,1.3.6.1.4.1.9590.100.1.2.19951615212720896028715260660657478178,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.118892935111145616133263597182397482823,1.3.6.1.4.1.9590.100.1.2.304771004613479203537615364390655428840,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.200948278212842430531410154721256979027,1.3.6.1.4.1.9590.100.1.2.69411592410434452300731554623360299781,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.309821214911630430905465276412969932117,1.3.6.1.4.1.9590.100.1.2.227470225111329019501178600010492301733,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.84350006812506903321489911520378117746,1.3.6.1.4.1.9590.100.1.2.247192178412263055725573019241412748943,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.156854081612508386918253129230151353115,1.3.6.1.4.1.9590.100.1.2.11756569711592465242375799541454287839,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.182021535212924472406957876541192691518,1.3.6.1.4.1.9590.100.1.2.61448813912416117124771954493786563678,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.149183380211624614428278537532778083640,1.3.6.1.4.1.9590.100.1.2.84996472011953863334663420420476494365,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.27953444711693870518443009471767038842,1.3.6.1.4.1.9590.100.1.2.381285388313755001435427130102107151300,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.32327452611804115710741067671137113453,1.3.6.1.4.1.9590.100.1.2.198911821113136953205626469443702825690,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.24049862710563375227171012253250062296,1.3.6.1.4.1.9590.100.1.2.299274068813474189135145752361480593090,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.168327394011718476608531224914261021644,1.3.6.1.4.1.9590.100.1.2.23129846113133501239659802982990004044,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.412557731711484790541710247932923951861,1.3.6.1.4.1.9590.100.1.2.338181152912197727726217793894164718163,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.88567571811865245834350703782525414557,1.3.6.1.4.1.9590.100.1.2.260133460312564743436207627701239511333,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.207632702411522848620884565831189842000,1.3.6.1.4.1.9590.100.1.2.221444725911670546818388532951973344794,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.82820912112611667726930968340582196338,1.3.6.1.4.1.9590.100.1.2.158339948512319940341240349793840588746,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.107360897713717564406875465542927267856,1.3.6.1.4.1.9590.100.1.2.12176605211639215630138082851961900822,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.135848197011758317922431727962900649412,1.3.6.1.4.1.9590.100.1.2.75267869913636079918022245341489315026,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
